name,slug,city,state,country,latitude,longitude,website,type,total_enrollment,undergraduate_enrollment,acceptance_rate,average_sat,average_act,tuition_in_state,tuition_out_state,room_and_board,books_supplies,graduation_rate,retention_rate,avg_net_price,percent_receiving_aid,student_faculty_ratio,pcip01,pcip03,pcip04,pcip05,pcip09,pcip10,pcip11,pcip12,pcip13,pcip14,pcip15,pcip16,pcip19,pcip22,pcip23,pcip24,pcip25,pcip26,pcip27,pcip29,pcip30,pcip31,pcip38,pcip39,pcip40,pcip41,pcip42,pcip43,pcip44,pcip45,pcip46,pcip47,pcip48,pcip49,pcip50,pcip51,pcip52,pcip54
New Saint Andrews College,new-saint-andrews-college,Moscow,ID,USA,46.731422,-117.001804,https://nsa.edu/,Private Non-Profit,273,273,85.71,1245,,15700,15700,,1400,69.7,87.67,,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Dallas Christian College,dallas-christian-college,Dallas,TX,USA,32.913692,-96.887117,https://www.dallas.edu/,Private Non-Profit,272,272,84.03,1022,,20260,20260,10101,1300,23.91,38.67,,64.94,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.67,0.0,0.0,8.33,0.0,0.0,27.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.22,0.0
The King's University,the-kings-university,Southlake,TX,USA,32.93973,-97.121526,https://www.tku.edu/,Private Non-Profit,272,272,100.0,,,12480,12480,,1218,40.0,100.0,,9.41,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.92,0.0,0.0,0.0
Dewey University-Hato Rey,dewey-university-hato-rey,Hato Rey,PR,USA,18.417614,-66.043033,https://dewey.edu/,Private Non-Profit,270,270,,,,6970,6970,,1500,52.24,60.71,,20.79,19.0,0.0,0.0,0.0,0.0,0.0,0.0,1.39,0.0,27.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.11,9.72,0.0
Arlington Baptist University,arlington-baptist-university,Arlington,TX,USA,32.739489,-97.156024,https://abu.edu/,Private Non-Profit,268,268,,,,19290,19290,8310,1600,4.55,43.56,,85.65,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0
Saint Francis Medical Center College of Nursing,saint-francis-medical-center-college-of-nursing,Peoria,IL,USA,40.701241,-89.590322,https://www.sfmccon.edu/,Private Non-Profit,267,267,,,,,,,,,,,47.95,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0
Cottey College,cottey-college,Nevada,MO,USA,37.836127,-94.371311,https://www.cottey.edu/,Private Non-Profit,266,266,66.31,1190,22,26209,26209,9450,1188,61.45,61.29,,56.27,6.0,0.0,6.15,0.0,1.54,0.0,0.0,0.0,0.0,9.23,0.0,0.0,0.0,0.0,0.0,3.08,21.54,0.0,18.46,0.0,0.0,4.62,0.0,0.0,0.0,0.0,0.0,6.15,0.0,0.0,9.23,0.0,0.0,0.0,0.0,4.62,0.0,10.77,4.62
Randall University,randall-university,Moore,OK,USA,35.300757,-97.491107,https://www.ru.edu/,Private Non-Profit,262,262,44.81,1020,18,17322,17322,8190,,20.55,57.14,,40.52,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.64,0.0,0.0,0.0,0.0,0.0,0.0,10.91,0.0,0.0,0.0,0.0,43.64,10.91,0.0,10.91,0.0,0.0,3.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.36,0.0
Montserrat College of Art,montserrat-college-of-art,Beverly,MA,USA,42.550212,-70.876131,https://www.montserrat.edu/,Private Non-Profit,261,261,,,,39000,39000,15475,1900,61.54,75.47,,76.35,8.0,0.0,0.0,0.0,0.0,0.0,17.65,0.0,0.0,4.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0,0.0,0.0,0.0
Welch College,welch-college,Gallatin,TN,USA,36.36719,-86.549153,https://www.welch.edu/,Private Non-Profit,261,261,,,,20796,20796,8416,1200,61.43,65.0,,31.01,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,3.33,10.0,0.0,10.0,0.0,0.0,0.0,8.33,0.0,25.0,0.0,0.0,3.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.33,0.0,16.67,0.0
Pennsylvania State University-Penn State Shenango,pennsylvania-state-university-penn-state-shenango,Sharon,PA,USA,41.235131,-80.50924,https://shenango.psu.edu/,Public,261,261,90.91,1170,,14002,23310,,1840,22.95,52.0,14259,44.48,7.0,0.0,0.0,0.0,2.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.38,0.0,0.0,10.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.72,10.26,0.0
University of Fort Lauderdale,university-of-fort-lauderdale,Lauderhill,FL,USA,26.147098,-80.204938,https://uftl.edu/,Private Non-Profit,259,259,,,,9810,9810,,1500,75.0,,,36.82,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.78,0.0
Capitol Technology University,capitol-technology-university,Laurel,MD,USA,39.046673,-76.850231,https://www.captechu.edu/,Private Non-Profit,259,259,77.94,,,27318,27318,13676,1600,46.67,73.17,,66.11,9.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,36.84,10.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.63,0.0
Logan University,logan-university,Chesterfield,MO,USA,38.63133,-90.542333,https://www.logan.edu/,Private Non-Profit,258,258,90.0,998,,9000,9000,,1500,0.0,50.0,,64.52,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.85,0.0,0.0,34.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Dewey University-Manati,dewey-university-manati,Manati,PR,USA,18.433307,-66.487333,https://dewey.edu/,Private Non-Profit,255,255,,,,7630,7630,,1600,74.29,66.67,,21.23,16.0,5.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.09,0.0,9.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,51.14,0.0,0.0
Art Academy of Cincinnati,art-academy-of-cincinnati,Cincinnati,OH,USA,39.108805,-84.513913,https://www.artacademy.edu/,Private Non-Profit,254,254,33.14,,,40250,40250,10325,1500,44.44,62.35,,72.04,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0
Springfield College-Regional Online and Continuing Education,springfield-college-regional-online-and-continuing-education,Springfield,MA,USA,42.1022,-72.556647,https://springfield.edu/regional-and-online,Private Non-Profit,254,254,,,,,,,,,,,76.14,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9,0.0,0.0,0.0,0.0,0.0,5.71,68.57,0.0,0.0,0.0,0.0,0.0,0.0,7.62,0.95,0.0
Midwives College of Utah,midwives-college-of-utah,Salt Lake City,UT,USA,40.71089,-111.857036,https://www.midwifery.edu/,Private Non-Profit,253,253,60.0,,,8256,8256,,875,0.0,100.0,,59.86,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0
Prescott College,prescott-college,Prescott,AZ,USA,34.5452,-112.477185,https://prescott.edu/,Private Non-Profit,253,253,98.57,,,35685,35685,7790,440,35.94,75.0,,53.67,9.0,5.88,21.57,0.0,0.0,0.0,0.0,0.0,0.0,9.8,0.0,0.0,0.0,0.0,0.0,0.0,7.84,0.0,0.0,0.0,0.0,7.84,9.8,0.0,0.0,0.0,0.0,21.57,0.0,0.0,11.76,0.0,0.0,0.0,0.0,1.96,0.0,1.96,0.0
Yeshiva of Nitra Rabbinical College,yeshiva-of-nitra-rabbinical-college,Chester,NY,USA,41.353674,-74.255911,https://yeshivaofnitra.org/,Private Non-Profit,249,249,,,,14000,14000,6750,300,18.18,96.0,,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Baptist University of Florida,baptist-university-of-florida,Graceville,FL,USA,30.962708,-85.503931,https://www.buf.edu/,Private Non-Profit,248,248,64.1,1045,20,13800,13800,6570,1200,69.23,84.21,,16.62,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.25,0.0,0.0,0.0,0.0,0.0,4.17,8.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.67,0.0,0.0,18.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.42,0.0,10.42,0.0
Sentara College of Health Sciences,sentara-college-of-health-sciences,Chesapeake,VA,USA,36.777043,-76.243308,https://www.sentara.edu/,Private Non-Profit,239,239,,,,,,,,,,,53.31,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0
Southern California Institute of Architecture,southern-california-institute-of-architecture,Los Angeles,CA,USA,34.044215,-118.232799,https://www.sciarc.edu/,Private Non-Profit,236,236,82.67,,,53564,53564,,3920,70.0,82.14,,22.8,9.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Texas Tech University Health Sciences Center-El Paso,texas-tech-university-health-sciences-center-el-paso,El Paso,TX,USA,31.771891,-106.43122,https://elpaso.ttuhsc.edu/,Public,235,235,,,,,,,,,,,69.77,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0
Rabbinical College of Ohr Shimon Yisroel,rabbinical-college-of-ohr-shimon-yisroel,Brooklyn,NY,USA,40.704389,-73.956772,https://ohr-sy.com/,Private Non-Profit,233,233,,,,21850,21850,2700,300,40.0,60.0,,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Charles R Drew University of Medicine and Science,charles-r-drew-university-of-medicine-and-science,Los Angeles,CA,USA,33.925658,-118.242791,https://www.cdrewu.edu/,Private Non-Profit,233,233,38.78,,,18933,18933,,938,50.0,78.57,,68.7,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.26,0.0,0.0
Aultman College of Nursing and Health Sciences,aultman-college-of-nursing-and-health-sciences,Canton,OH,USA,40.796186,-81.404053,https://www.aultmancollege.edu/,Private Non-Profit,232,232,41.27,1020,21,19854,19854,,1546,51.85,60.71,,62.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2,0.0,0.0,0.0,0.0,0.0,0.0,98.8,0.0,0.0
Yeshiva Gedolah Imrei Yosef D'spinka,yeshiva-gedolah-imrei-yosef-dspinka,Brooklyn,NY,USA,40.628468,-73.992328,https://spinka58st.com/,Private Non-Profit,232,232,,,,11500,11500,,200,61.54,93.75,,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
University of Saint Katherine,university-of-saint-katherine,San Marcos,CA,USA,33.138387,-117.160766,https://www.usk.edu/,Private Non-Profit,230,230,46.25,,,28800,28800,,938,43.48,57.58,,49.06,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.15,0.0,0.0,6.15,0.0,0.0,0.0,21.54,0.0,0.0,1.54,0.0,15.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.54,15.38,24.62,7.69
Amridge University,amridge-university,Montgomery,AL,USA,32.362609,-86.17401,https://www.amridgeuniversity.edu/,Private Non-Profit,226,226,,,,,,,,40.0,,,72.37,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.36,0.0,0.0,0.0,11.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.27,0.0
Yeshiva Toras Chaim,yeshiva-toras-chaim,Lakewood,NJ,USA,40.098692,-74.182143,https://ytclakewood.com/,Private Non-Profit,225,225,98.41,,,12750,12750,5400,300,26.98,93.1,,0.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Albizu University-Miami,albizu-university-miami,Miami,FL,USA,25.795181,-80.354942,https://www.albizu.edu/,Private Non-Profit,225,225,100.0,,,13128,13128,,3609,60.0,66.67,,64.06,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87.88,3.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
University of Puerto Rico-Medical Sciences,university-of-puerto-rico-medical-sciences,San Juan,PR,USA,18.396548,-66.074894,https://www.rcm.upr.edu/,Public,224,224,,,,,,,,,,,20.83,2.0,4.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95.18,0.0,0.0
Ottawa University-Kansas City,ottawa-university-kansas-city,Overland Park,KS,USA,38.932055,-94.635461,https://www.ottawa.edu/,Private Non-Profit,223,223,,,,,,,,,,,61.82,5.0,0.0,0.0,0.0,0.0,2.78,0.0,0.0,0.0,21.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.41,1.85,6.48,0.0,0.0,0.0,0.0,0.0,0.0,39.81,18.52,1.85
Lincoln University,lincoln-university,Oakland,CA,USA,37.804788,-122.269745,https://lincolnuca.edu/,Private Non-Profit,223,223,,,,11420,11420,,850,75.0,100.0,,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,50.0,0.0
San Francisco Conservatory of Music,san-francisco-conservatory-of-music,San Francisco,CA,USA,37.775543,-122.420292,https://sfcm.edu/,Private Non-Profit,215,215,51.94,,,54550,54550,20200,1000,52.46,73.81,,47.51,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0
Grace School of Theology,grace-school-of-theology,Conroe,TX,USA,30.205731,-95.472493,https://www.gsot.edu/,Private Non-Profit,215,215,,,,6760,6760,,900,,,,7.61,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Evangel University-College of Online Learning,evangel-university-college-of-online-learning,Springfield,MO,USA,37.220956,-93.262614,https://www.evangel.edu/,Private Non-Profit,213,213,45.0,,,8025,8025,,903,,71.43,,81.25,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.79,0.0,0.0,0.0,0.0,30.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.91,0.0
Bethesda University,bethesda-university,Anaheim,CA,USA,33.842295,-117.941323,https://www.buc.edu/,Private Non-Profit,212,212,,,,7220,7220,,400,18.18,54.55,,15.43,11.0,0.0,0.0,0.0,0.0,0.0,0.0,3.45,0.0,10.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.86,0.0
Kehilath Yakov Rabbinical Seminary,kehilath-yakov-rabbinical-seminary,Ossining,NY,USA,41.220521,-73.814887,https://kehilathyakov.com/,Private Non-Profit,206,206,,,,12800,12800,3400,150,46.94,98.04,,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Yeshiva Yesoda Hatorah Vetz Chaim,yeshiva-yesoda-hatorah-vetz-chaim,Brooklyn,NY,USA,40.706959,-73.961026,https://yeshivayh.org/,Private Non-Profit,205,205,,,,21000,21000,4300,500,34.62,97.22,,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Holy Apostles College and Seminary,holy-apostles-college-and-seminary,Cromwell,CT,USA,41.60682,-72.647853,https://www.holyapostles.edu/,Private Non-Profit,203,203,,,,9580,9580,14810,800,100.0,66.67,,18.08,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.42,0.0,0.0,0.0,0.0,0.0,0.0,35.48,17.74,0.0,0.0,0.0,0.0,0.0,14.52,0.0,0.0,0.0,0.0,4.84,0.0,0.0,0.0
Rabbinical College of America,rabbinical-college-of-america,Morristown,NJ,USA,40.805705,-74.49878,https://www.rca.edu/,Private Non-Profit,197,197,87.14,,,13000,13000,8000,300,18.33,88.14,,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Faith International University,faith-international-university,Tacoma,WA,USA,47.280168,-122.51687,https://www.faithiu.edu/,Private Non-Profit,196,196,,,,8850,8850,,762,66.67,66.67,,31.82,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.86,0.0
Luther Rice College & Seminary,luther-rice-college-seminary,Lithonia,GA,USA,33.698126,-84.123179,https://www.lutherrice.edu/,Private Non-Profit,195,195,34.29,,,10538,10538,,1608,0.0,60.0,,50.47,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cleveland Institute of Music,cleveland-institute-of-music,Cleveland,OH,USA,41.512444,-81.608878,https://www.cim.edu/,Private Non-Profit,193,193,38.18,,,42500,42500,14550,1600,68.52,97.56,,36.68,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0
Universidad Teologica del Caribe,universidad-teologica-del-caribe,Trujillo Alto,PR,USA,18.373928,-66.010617,https://utcpr.edu/,Private Non-Profit,192,192,,,,6660,6660,,1000,21.05,100.0,,44.13,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bennett College,bennett-college,Greensboro,NC,USA,36.067531,-79.77998,https://www.bennett.edu/,Private Non-Profit,191,191,33.61,890,,19140,19140,9804,422,20.63,90.0,,72.02,7.0,0.0,0.0,0.0,0.0,8.33,0.0,0.0,0.0,5.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.67,2.78,0.0,25.0,0.0,0.0,0.0,0.0,0.0,8.33,0.0,11.11,2.78,0.0,0.0,0.0,0.0,2.78,0.0,16.67,0.0
City Vision University,city-vision-university,Kansas City,MO,USA,39.101164,-94.569475,https://www.cityvision.edu/,Private Non-Profit,188,188,,,,6400,6400,,600,,66.67,,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.1,28.57,0.0
Trinity College of Florida,trinity-college-of-florida,Trinity,FL,USA,28.194732,-82.678318,https://trinitycollege.edu/,Private Non-Profit,187,187,96.3,905,21,16300,16300,7600,1450,0.0,15.0,,77.94,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.52,0.0,0.0,0.0,0.0,0.0,0.0,6.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.09,0.0,0.0,34.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.09,0.0
Beis Medrash Heichal Dovid,beis-medrash-heichal-dovid,Far Rockaway,NY,USA,40.596845,-73.751633,https://www.heichaldovid.org/,Private Non-Profit,183,183,70.0,,,10040,10040,4200,300,17.65,87.23,,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
World Mission University,world-mission-university,Los Angeles,CA,USA,34.064918,-118.289484,https://www.wmu.edu/,Private Non-Profit,180,180,,,,6920,6920,,600,50.0,100.0,,3.13,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.83,0.0,0.0,0.0,0.0,18.87,0.0,0.0,0.0,0.0,0.0,3.77,13.21,0.0,0.0
Humphreys University-Stockton and Modesto Campuses,humphreys-university-stockton-and-modesto-campuses,Stockton,CA,USA,38.011489,-121.316918,https://www.humphreys.edu/,Private Non-Profit,178,178,,,,14760,14760,,938,50.0,100.0,,59.12,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.13,0.0,0.0,0.0,0.0,24.73,0.0,7.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.68,0.0,1.08,0.0,0.0,0.0,0.0,0.0,0.0,40.86,0.0
